fold,model,scenario,k,status,train_expected_risk,cutpoints,weeks,counts,repeat,scale,effective_groups,merged_cuts,merged_weeks,merged_counts,fraction_at_25,mean_week
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2533361746419328,"[28.65945323, 33.35885589395795, 35.41665096172605]","[11.0, 11.0, 12.571428571428571, 12.857142857142858]","[34, 176, 25, 32]",7,0.0,3,"[33.35885589395795, 35.41665096172605]","[11.0, 12.571428571428571, 12.857142857142858]","[210, 25, 32]",0.0,11.369716425896202
0,q3_basic,high_delay,4,bootstrap_conditional,0.2538732581171954,"[28.65945323, 29.55072956140705, 30.060693649999997]","[11.0, 11.0, 11.0, 11.0]","[34, 29, 26, 178]",7,0.0,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1668584440390208,"[29.10705821745655, 30.267515586117298, 33.307927785000004]","[25.0, 25.0, 25.0, 25.0]","[43, 59, 102, 63]",7,0.5,1,[],[25.0],[267],1.0,25.0
0,q2,low_delay,4,bootstrap_conditional,0.2177120364829523,"[28.73530863, 30.75052001013085, 33.24811706996741]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[35, 94, 73, 65]",7,0.5,2,[33.24811706996741],"[12.857142857142858, 25.0]","[202, 65]",0.24344569288389514,15.813269127875868
0,q2,medium_delay,4,bootstrap_conditional,0.2465461431389472,"[29.10705821745655, 33.332582615, 34.7490199464828]","[11.0, 11.0, 11.285714285714286, 12.857142857142858]","[43, 162, 25, 37]",7,0.5,3,"[33.332582615, 34.7490199464828]","[11.0, 11.285714285714286, 12.857142857142858]","[205, 25, 37]",0.0,11.28410914927769
0,q2,high_delay,4,bootstrap_conditional,0.246918742761615,"[28.65945323, 29.55072956140705, 30.060693649999997]","[11.0, 11.0, 11.0, 11.0]","[34, 29, 26, 178]",7,0.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1670298552684656,"[28.9759443680863, 31.30462428941985, 33.332582615]","[25.0, 25.0, 25.0, 25.0]","[40, 107, 58, 62]",7,0.5,1,[],[25.0],[267],1.0,25.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.2177696999327302,"[28.376274255, 29.20491842677795, 33.35885589395795]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[28, 25, 157, 57]",7,0.5,2,[33.35885589395795],"[12.857142857142858, 25.0]","[210, 57]",0.21348314606741572,15.44943820224719
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2470336682703191,"[28.65945323, 33.35885589395795, 35.41665096172605]","[11.0, 11.0, 11.714285714285714, 12.857142857142858]","[34, 176, 25, 32]",7,0.5,3,"[33.35885589395795, 35.41665096172605]","[11.0, 11.714285714285714, 12.857142857142858]","[210, 25, 32]",0.0,11.289459604066346
0,q3_basic,high_delay,4,bootstrap_conditional,0.247449494537204,"[28.65945323, 29.55072956140705, 30.060693649999997]","[11.0, 11.0, 11.0, 11.0]","[34, 29, 26, 178]",7,0.5,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1699000894078623,"[28.938497648086297, 30.102058579967398, 32.0931884444288]","[25.0, 25.0, 25.0, 25.0]","[39, 54, 75, 99]",7,1.0,1,[],[25.0],[267],1.0,25.0
0,q2,low_delay,4,bootstrap_conditional,0.2172208251236062,"[28.376274255, 29.26591345677795, 33.92505103026795]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[28, 26, 166, 47]",7,1.0,2,[33.92505103026795],"[12.857142857142858, 25.0]","[220, 47]",0.1760299625468165,14.994649545211344
0,q2,medium_delay,4,bootstrap_conditional,0.2431151483917266,"[28.65945323, 29.629245695, 36.09730783]","[11.0, 11.0, 11.0, 12.857142857142858]","[34, 30, 178, 25]",7,1.0,2,[36.09730783],"[11.0, 12.857142857142858]","[242, 25]",0.0,11.173889780631354
0,q2,high_delay,4,bootstrap_conditional,0.2432559455598574,"[28.65945323, 29.55072956140705, 30.060693649999997]","[11.0, 11.0, 11.0, 11.0]","[34, 29, 26, 178]",7,1.0,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1700510438923614,"[29.130029079670052, 30.3017749204332, 33.6163850333305]","[25.0, 25.0, 25.0, 25.0]","[45, 58, 111, 53]",7,1.0,1,[],[25.0],[267],1.0,25.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.2171253046730485,"[28.376274255, 29.46600999140705, 33.6163850333305]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[28, 34, 152, 53]",7,1.0,2,[33.6163850333305],"[12.857142857142858, 25.0]","[214, 53]",0.19850187265917604,15.267522739432852
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2434045312492452,"[29.130029079670052, 32.76497852, 35.65718455]","[11.0, 11.0, 11.0, 12.857142857142858]","[45, 145, 49, 28]",7,1.0,2,[35.65718455],"[11.0, 12.857142857142858]","[239, 28]",0.0,11.194756554307116
0,q3_basic,high_delay,4,bootstrap_conditional,0.2435545668231316,"[28.65945323, 29.55072956140705, 30.060693649999997]","[11.0, 11.0, 11.0, 11.0]","[34, 29, 26, 178]",7,1.0,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1701400535376012,"[28.938497648086297, 30.102058579967398, 32.04871425]","[25.0, 25.0, 25.0, 25.0]","[39, 54, 74, 100]",7,1.5,1,[],[25.0],[267],1.0,25.0
0,q2,low_delay,4,bootstrap_conditional,0.2082868602677027,"[28.376274255, 29.20491842677795, 35.41665096172605]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[28, 25, 182, 32]",7,1.5,2,[35.41665096172605],"[12.857142857142858, 25.0]","[235, 32]",0.1198501872659176,14.31246655965757
0,q2,medium_delay,4,bootstrap_conditional,0.2299825978876044,"[28.65945323, 29.55072956140705, 30.060693649999997]","[11.0, 11.0, 11.0, 11.0]","[34, 29, 26, 178]",7,1.5,1,[],[11.0],[267],0.0,11.0
0,q2,high_delay,4,bootstrap_conditional,0.2299825978876044,"[28.65945323, 29.55072956140705, 30.060693649999997]","[11.0, 11.0, 11.0, 11.0]","[34, 29, 26, 178]",7,1.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1703212022448707,"[29.050455725677253, 30.11360183, 32.04871425]","[25.0, 25.0, 25.0, 25.0]","[42, 52, 73, 100]",7,1.5,1,[],[25.0],[267],1.0,25.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.2083790850908355,"[28.376274255, 29.20491842677795, 35.2208681140727]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[28, 25, 181, 33]",7,1.5,2,[35.2208681140727],"[12.857142857142858, 25.0]","[234, 33]",0.12359550561797752,14.357945425361157
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2302497534557801,"[28.813373329999997, 29.858344816033252, 30.75052001013085]","[11.0, 11.0, 11.0, 11.0]","[36, 44, 49, 138]",7,1.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.2302497534557801,"[28.813373329999997, 29.858344816033252, 30.75052001013085]","[11.0, 11.0, 11.0, 11.0]","[36, 44, 49, 138]",7,1.5,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1537730494046571,"[29.334636189999998, 32.090620644428796, 33.80869648270895]","[25.0, 25.0, 25.0, 25.0]","[46, 106, 58, 57]",8,0.0,1,[],[25.0],[267],1.0,25.0
0,q2,low_delay,4,bootstrap_conditional,0.2111733237783011,"[28.995840137890752, 30.622393963731597, 32.18924892207405]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[27, 81, 47, 112]",8,0.0,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q2,medium_delay,4,bootstrap_conditional,0.2370884589163934,"[29.09474287967005, 32.642336522060546, 34.50058217922245]","[11.0, 11.0, 11.0, 11.142857142857142]","[33, 137, 55, 42]",8,0.0,2,[34.50058217922245],"[11.0, 11.142857142857142]","[225, 42]",0.0,11.02247191011236
0,q2,high_delay,4,bootstrap_conditional,0.2370903634340967,"[29.152824510000002, 30.65373823440025, 31.65839805197855]","[11.0, 11.0, 11.0, 11.0]","[40, 70, 28, 129]",8,0.0,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1538934885634191,"[29.629245695, 32.41381647855615, 34.056319955]","[25.0, 25.0, 25.0, 25.0]","[58, 102, 58, 49]",8,0.0,1,[],[25.0],[267],1.0,25.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.2107944891289338,"[31.4807653089329, 32.3668140755951, 35.2208681140727]","[12.857142857142858, 24.428571428571427, 12.857142857142858, 25.0]","[131, 27, 78, 31]",8,0.0,4,"[31.4807653089329, 32.3668140755951, 35.2208681140727]","[12.857142857142858, 24.428571428571427, 12.857142857142858, 25.0]","[131, 27, 78, 31]",0.11610486891385768,15.437132156233282
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2373540595890559,"[31.4807653089329, 32.3668140755951, 35.2208681140727]","[11.0, 12.571428571428571, 11.0, 12.142857142857142]","[131, 27, 78, 31]",8,0.0,4,"[31.4807653089329, 32.3668140755951, 35.2208681140727]","[11.0, 12.571428571428571, 11.0, 12.142857142857142]","[131, 27, 78, 31]",0.0,11.29159978598181
0,q3_basic,high_delay,4,bootstrap_conditional,0.2375217136867042,"[29.02116332289075, 29.66606058, 30.456294565]","[11.0, 11.0, 11.0, 11.0]","[30, 29, 37, 171]",8,0.0,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1577310072549248,"[29.334636189999998, 30.47695042, 33.85248154497105]","[25.0, 25.0, 25.0, 25.0]","[46, 55, 110, 56]",8,0.5,1,[],[25.0],[267],1.0,25.0
0,q2,low_delay,4,bootstrap_conditional,0.2114054039119312,"[29.02116332289075, 30.75052001013085, 32.18924892207405]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[30, 83, 42, 112]",8,0.5,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q2,medium_delay,4,bootstrap_conditional,0.2356763747436858,"[29.334636189999998, 30.90865332054825, 31.7686576929447]","[11.0, 11.0, 11.0, 11.0]","[46, 71, 25, 125]",8,0.5,1,[],[11.0],[267],0.0,11.0
0,q2,high_delay,4,bootstrap_conditional,0.2356763747436858,"[29.334636189999998, 30.90865332054825, 31.7686576929447]","[11.0, 11.0, 11.0, 11.0]","[46, 71, 25, 125]",8,0.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.157816442488023,"[29.172108809999997, 30.11360183, 33.080608131774056]","[25.0, 25.0, 25.0, 25.0]","[41, 40, 100, 86]",8,0.5,1,[],[25.0],[267],1.0,25.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.2114504222593125,"[28.94369672, 31.4807653089329, 32.3668140755951]","[12.857142857142858, 12.857142857142858, 24.428571428571427, 12.857142857142858]","[25, 106, 27, 109]",8,0.5,3,"[31.4807653089329, 32.3668140755951]","[12.857142857142858, 24.428571428571427, 12.857142857142858]","[131, 27, 109]",0.0,14.027287319422152
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2358416126424945,"[29.172108809999997, 31.4807653089329, 32.3668140755951]","[11.0, 11.0, 11.571428571428571, 11.0]","[41, 90, 27, 109]",8,0.5,3,"[31.4807653089329, 32.3668140755951]","[11.0, 11.571428571428571, 11.0]","[131, 27, 109]",0.0,11.057784911717496
0,q3_basic,high_delay,4,bootstrap_conditional,0.235843038065226,"[29.02116332289075, 29.92335859103325, 31.3328724074796]","[11.0, 11.0, 11.0, 11.0]","[30, 40, 57, 140]",8,0.5,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1610852413832431,"[29.23587997, 30.47695042, 32.38715388355615]","[25.0, 25.0, 25.0, 25.0]","[44, 57, 58, 108]",8,1.0,1,[],[25.0],[267],1.0,25.0
0,q2,low_delay,4,bootstrap_conditional,0.2180502889840979,"[29.02116332289075, 30.75052001013085, 32.3668140755951]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[30, 83, 45, 109]",8,1.0,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q2,medium_delay,4,bootstrap_conditional,0.2427279757809279,"[29.02116332289075, 29.66606058, 30.406106735]","[11.0, 11.0, 11.0, 11.0]","[30, 29, 35, 173]",8,1.0,1,[],[11.0],[267],0.0,11.0
0,q2,high_delay,4,bootstrap_conditional,0.2427279757809279,"[29.02116332289075, 29.66606058, 30.406106735]","[11.0, 11.0, 11.0, 11.0]","[30, 29, 35, 173]",8,1.0,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1614346375911922,"[29.172108809999997, 30.406106735, 32.090620644428796]","[25.0, 25.0, 25.0, 25.0]","[41, 53, 58, 115]",8,1.0,1,[],[25.0],[267],1.0,25.0
0,q3_basic,low_delay,4,bootstrap_conditional,0.2173579964576904,"[31.4807653089329, 32.3668140755951, 35.2208681140727]","[12.857142857142858, 24.428571428571427, 12.857142857142858, 25.0]","[131, 27, 78, 31]",8,1.0,4,"[31.4807653089329, 32.3668140755951, 35.2208681140727]","[12.857142857142858, 24.428571428571427, 12.857142857142858, 25.0]","[131, 27, 78, 31]",0.11610486891385768,15.437132156233282
0,q3_basic,medium_delay,4,bootstrap_conditional,0.2427566704979563,"[31.4807653089329, 32.3668140755951, 35.2208681140727]","[11.0, 11.571428571428571, 11.0, 11.571428571428571]","[131, 27, 78, 31]",8,1.0,4,"[31.4807653089329, 32.3668140755951, 35.2208681140727]","[11.0, 11.571428571428571, 11.0, 11.571428571428571]","[131, 27, 78, 31]",0.0,11.124130551096844
0,q3_basic,high_delay,4,bootstrap_conditional,0.2427758204758583,"[29.02116332289075, 29.66606058, 30.406106735]","[11.0, 11.0, 11.0, 11.0]","[30, 29, 35, 173]",8,1.0,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1821024441329523,"[28.94369672, 29.7185051004643, 33.1117307459062]","[12.857142857142858, 25.0, 25.0, 25.0]","[25, 37, 123, 82]",8,1.5,2,[28.94369672],"[12.857142857142858, 25.0]","[25, 242]",0.9063670411985019,23.863028357410382
0,q2,low_delay,4,bootstrap_conditional,0.2047645697983285,"[29.02116332289075, 30.90865332054825, 32.5830326425095]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[30, 87, 51, 99]",8,1.5,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q2,medium_delay,4,bootstrap_conditional,0.2189086328289496,"[29.02116332289075, 29.66606058, 30.456294565]","[11.0, 11.0, 11.0, 11.0]","[30, 29, 37, 171]",8,1.5,1,[],[11.0],[267],0.0,11.0
0,q2,high_delay,4,bootstrap_conditional,0.2189086328289496,"[29.02116332289075, 29.66606058, 30.456294565]","[11.0, 11.0, 11.0, 11.0]","[30, 29, 37, 171]",8,1.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,step_only,4,bootstrap_conditional,0.1820707907431683,"[29.392081044999998, 30.406106735, 32.13576459650285]","[12.857142857142858, 25.0, 25.0, 25.0]","[49, 45, 59, 114]",8,1.5,2,[29.392081044999998],"[12.857142857142858, 25.0]","[49, 218]",0.8164794007490637,22.771535580524343
0,q3_basic,low_delay,4,bootstrap_conditional,0.2049144362951723,"[29.152824510000002, 30.1858825646128, 30.90865332054825]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 12.857142857142858]","[40, 45, 32, 150]",8,1.5,1,[],[12.857142857142858],[267],0.0,12.857142857142858
0,q3_basic,medium_delay,4,bootstrap_conditional,0.218955164993725,"[29.02116332289075, 30.117794359999998, 30.90865332054825]","[11.0, 11.0, 11.0, 11.0]","[30, 52, 35, 150]",8,1.5,1,[],[11.0],[267],0.0,11.0
0,q3_basic,high_delay,4,bootstrap_conditional,0.218955164993725,"[29.02116332289075, 30.117794359999998, 30.90865332054825]","[11.0, 11.0, 11.0, 11.0]","[30, 52, 35, 150]",8,1.5,1,[],[11.0],[267],0.0,11.0
0,q2,step_only,4,bootstrap_conditional,0.1472014750315634,"[28.821843131379502, 29.6816902154643, 35.3033617940727]","[12.857142857142858, 25.0, 25.0, 25.0]","[30, 39, 168, 30]",9,0.0,2,[28.821843131379502],"[12.857142857142858, 25.0]","[30, 237]",0.8876404494382022,23.635634028892454
0,q2,low_delay,4,bootstrap_conditional,0.1906581413064707,"[28.689339826379502, 29.398260685, 32.9759465231214]","[12.857142857142858, 12.857142857142858, 12.857142857142858, 25.0]","[29, 31, 126, 81]",9,0.0,2,[32.9759465231214],"[12.857142857142858, 25.0]","[186, 81]",0.30337078651685395,16.540930979133226
0,q2,medium_delay,4,bootstrap_conditional,0.2272894148034754,"[31.237345660000003, 31.95259136745955, 32.66291330362475]","[11.0, 11.285714285714286, 12.142857142857142, 12.857142857142858]","[128, 26, 26, 87]",9,0.0,4,"[31.237345660000003, 31.95259136745955, 32.66291330362475]","[11.0, 11.285714285714286, 12.142857142857142, 12.857142857142858]","[128, 26, 26, 87]",0.0,11.744248261102195
